"","timestamp","report_week","week","year","hospital_code","federal_entity","hospital_type","administrative_entity","arch_beds_count","op_beds_count","op_beds_er_count","op_pavilions_count","operability_icu","operability_icu_p","operability_er","operability_sx","operability_lab","operability_uls","operability_ct_mri","operability_xr","er_avail_adrenalin","er_avail_atropine","er_avail_dopamine","er_avail_cephalosporins_betalactams","er_avail_aminoglycosides_quinolone","er_avail_vancomycin_clindamycin","er_avail_lidocaine","er_avail_minor_opioids","er_avail_major_opioids","er_avail_iv_fluids","er_avail_diazepam_dph","er_avail_heparin","er_avail_steroids","er_avail_insulin","er_avail_asthma","er_avail_blood_pressure","er_avail_defibrillator","er_avail_ott_intubation","er_avail_catheter","er_avail_oxygen_suction","sx_avail_minor_opioids","sx_avail_major_opioids","sx_avail_anesthetic_gases","sx_avail_anesthetics_iv","sx_avail_relaxants","sx_avail_ott_intubation","sx_avail_patient_lingerie_kit","sx_avail_disposables_mask_gloves_gown","sx_avail_oxygen_suction","rrt_date_stopped_operability","rrt_reason_stopped_operability","rrt_reverse_osmosis_unit_operability","nutr_reason_stopped_operability","nutr_freq_milk_formulas","pneumonia_antibiotic_therapy_latency","mi_thrombolytic_treatment_latency","power_outage_days_count","power_outage_equipment_failure","power_outage_mortatility","power_outage_deaths_count","strike_medical_staff_affected","strike_nurses_affected","strike_other_staff_affected","strike_patients_affected","strike_other_affected","staff_violence_affected_reasons","mortality_hospital_failure_cardiovascular_cause_equipos","mortality_hospital_failure_cardiovascular_cause_medicamentos","mortality_hospital_failure_cardiovascular_cause_recursohumano","mortality_hospital_failure_cardiovascular_cause_luzelectrica","mortality_hospital_failure_cardiovascular_cause_restoestructurales","mortality_hospital_failure_trauma_cause_equipos","mortality_hospital_failure_trauma_cause_medicamentos","mortality_hospital_failure_trauma_cause_recursohumano","mortality_hospital_failure_trauma_cause_luzelectrica","mortality_hospital_failure_trauma_cause_restoestructurales","staff_violence_affected_reasons_violencia_familiares","staff_violence_affected_reasons_violencia_paramilitar","staff_violence_affected_reasons_violencia_fuerzas","staff_violence_affected_reasons_robos","staff_violence_affected_reasons_homicidios","epidemiological_emergency_suspected_diseases_difteria","epidemiological_emergency_suspected_diseases_sarampion","epidemiological_emergency_suspected_diseases_TBC","epidemiological_emergency_suspected_diseases_influenza","epidemiological_emergency_suspected_diseases_fiebrehemorragica","epidemiological_emergency_suspected_diseases_zika","epidemiological_emergency_suspected_diseases_gillanbarre"
"763","2019-09-09T17:48:42.990Z","36 del 2019","36","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",250,230,29,"33","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","Entre 3 y 5 días","No hubo","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Todos los días","No hubo","No hubo","No hubo","","","Entre 3 y 5 días","","Hubo fórmulas lácteas entre 3 y 5 días",480,39,"Todos los días","Sí","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"764","2019-09-25T13:28:49.775Z","37 del 2019","37","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",250,220,30,"33","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Entre 1 y 2 días","No hubo","","","Todos los días","","Hubo fórmulas lácteas todos los días",270,60,"Todos los días","No","No",0,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"765","2019-09-25T18:54:40.630Z","38 del 2019","38","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",240,220,35,"32","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Todos los días","Todos los días","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","No hubo","","","Todos los días","","Hubo fórmulas lácteas todos los días",180,60,"Todos los días","No","No",0,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"766","2019-10-06T20:48:26.498Z","39 del 2019","39","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",250,230,35,"33","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","Todos los días","Entre 3 y 5 días","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Entre 1 y 2 días","No hubo","","","Todos los días","","Hubo fórmulas lácteas todos los días",240,45,"Todos los días","No","No",NA,"","","","","","",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"767","2019-10-06T21:00:38.426Z","40 del 2019","40","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",250,233,35,"33","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","Todos los días","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","No hubo","","","Todos los días","","Hubo fórmulas lácteas todos los días",300,60,"Todos los días","Sí","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"768","2019-10-21T13:19:57.340Z","41 del 2019","41","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",250,230,33,"35","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","","","Todos los días","","Hubo fórmulas lácteas entre 3 y 5 días",300,90,"Todos los días","No","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"769","2019-10-21T13:28:38.376Z","42 del 2019","42","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",250,230,33,"33","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","","","Todos los días","","Hubo fórmulas lácteas entre 3 y 5 días",240,60,"Todos los días","No","Sí",0,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"770","2019-10-28T17:52:25.767Z","43 del 2019","43","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",243,230,35,"33","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","","","Todos los días","","Hubo fórmulas lácteas entre 3 y 5 días",900,120,"Todos los días","No","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"771","2019-11-11T11:43:13.156Z","44 del 2019","44","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",240,210,30,"34","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Nunca ha existido","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","No hubo","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","","","Todos los días","","Hubo fórmulas lácteas entre 3 y 5 días",420,60,"Todos los días","No","No",NA,"","","","","","",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"772","2019-11-12T01:16:54.397Z","45 del 2019","45","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",240,223,30,"33","Todos los días","Nunca ha existido","Todos los días","Entre 3 y 5 días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","","","Entre 3 y 5 días","","Hubo fórmulas lácteas entre 3 y 5 días",240,45,"Todos los días","No","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"773","2019-11-18T23:08:34.866Z","46 del 2019","46","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",240,220,30,"33","Todos los días","Nunca ha existido","Menos de 3 de días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","No hubo","","","Todos los días","","Hubo fórmulas lácteas entre 3 y 5 días",240,60,"Todos los días","Sí","No",NA,"","","","","","Violencia contra personal de hospital por familiares, Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"774","2019-11-26T12:23:00.322Z","47 del 2019","47","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",250,230,30,"36","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","","","Todos los días","","Hubo fórmulas lácteas entre 3 y 5 días",480,60,"Todos los días","No","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"776","2019-12-07T11:55:33.619Z","49 del 2019","49","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",250,230,35,"33","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","","","Todos los días","","Hubo fórmulas lácteas todos los días",240,60,"Menos de 3 días","No","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"777","2020-02-01T00:59:14.443Z","5 del 2020","5","2020","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",250,200,30,"31","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Todos los días","Entre 3 y 5 días","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Todos los días","Entre 3 y 5 días","Entre 1 y 2 días","Todos los días","No hubo","No hubo","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","No hubo","Todos los días","","","Entre 1 y 2 días","","Hubo formulas lácteas menos de 3 días",720,300,"Entre 3 y 5 días","Sí","No",0,"Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Violencia contra personal de hospital por familiares",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"778","2019-12-22T15:28:47.238Z","50 del 2019","50","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",250,220,35,"33","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Entre 1 y 2 días","No hubo","Entre una semana y 1 mes","Falta de insumos médicos, Falta de equipo nefrológico(máquinas de diálisis), Falta de profesionales especializados (Nefrólogo, Cirujano, etc)","","Falta de insumos, Falta de personal","",240,60,"Todos los días","No","No",NA,"","","","","","",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"779","2019-12-22T15:37:11.872Z","51 del 2019","51","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",250,230,35,"33","Todos los días","No operativa","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","","","Entre 3 y 5 días","","Hubo fórmulas lácteas entre 3 y 5 días",360,120,"Menos de 3 días","No","No",NA,"","","","","","",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780","2020-01-07T18:47:57.282Z","52 del 2019","52","2019","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",250,230,30,"33","Todos los días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","","","Todos los días","","Hubo fórmulas lácteas entre 3 y 5 días",360,60,"Todos los días","No","No",NA,"","","","","","Robos , hurtos o disparos dentro del centro asistencial.",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"781","2020-02-07T21:19:36.677Z","6 del 2020","6","2020","POR000","Portuguesa","Tipo III","MPPS, Gob. Estatal",150,50,30,"20","Menos de 3 de días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 3 y 5 días","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","No hubo","Entre 1 y 2 días","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Todos los días","No hubo","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","No hubo","Todos los días","","","Entre 1 y 2 días","","Hubo formulas lácteas menos de 3 días",720,360,"Menos de 3 días","No","No",NA,"Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Violencia contra personal de hospital por familiares",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"782","2020-02-15T14:23:31.513Z","7 del 2020","7","2020","POR000","Portuguesa","Tipo IV","MPPS, Gob. Estatal",250,150,50,"20","Entre 3 y 5 días","Nunca ha existido","Todos los días","Todos los días","No operativa","Entre 3 y 5 días","Nunca ha existido","No operativa","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","No hubo","No hubo","Entre 1 y 2 días","No hubo","Entre 1 y 2 días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","No hubo","Entre 1 y 2 días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","No hubo","No hubo","Todos los días","","","Entre 1 y 2 días","","Hubo formulas lácteas menos de 3 días",720,510,"Menos de 3 días","No","No",NA,"Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Violencia contra personal de hospital por familiares",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"783","2020-01-08T17:59:26.912Z","1 del 2020","1","2020","SUC000","Sucre","Tipo IV","MPPS, Gob. Estatal, Barrio Adentro",360,250,40,"8","Todos los días","No operativa","Todos los días","Todos los días","Menos de 3 de días","No operativa","No operativa","No operativa","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","","","Todos los días","","Nunca ha habido fórmulas lácteas",120,60,"Menos de 3 días","No","No",0,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"784","2020-01-13T18:43:55.307Z","2 del 2020","2","2020","SUC000","Sucre","Tipo IV","MPPS, Gob. Estatal, Barrio Adentro",360,280,45,"8","Todos los días","No operativa","Todos los días","Todos los días","Menos de 3 de días","No operativa","No operativa","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","Entre 3 y 5 días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Entre 1 y 2 días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","","","Todos los días","","Nunca ha habido fórmulas lácteas",120,60,"Menos de 3 días","No","No",0,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785","2019-06-16T18:16:50.287Z","22 del 2019","22","2019","SUC000","Sucre","Tipo IV","MPPS, Gob. Estatal",250,190,25,"6","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","No operativa","No operativa","No operativa","No hubo","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 1 y 2 días","Entre 3 y 5 días","Todos los días","Entre 1 y 2 días","Entre 1 y 2 días","Todos los días","Entre 3 y 5 días","Todos los días","Todos los días","Todos los días","Nunca ha existido","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 1 y 2 días","Todos los días","Todos los días","Todos los días","Todos los días","Nunca ha existido","Entre 1 y 2 días","Todos los días","","","Entre 3 y 5 días","","",120,60,"Entre 3 y 5 días","No","No",0,"","","","Protestas  sin suspensión de actividades","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786","2019-06-17T03:05:21.021Z","23 del 2019","23","2019","SUC000","Sucre","Tipo IV","MPPS, Gob. Estatal",250,200,28,"6","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","No operativa","No operativa","No operativa","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","Entre 1 y 2 días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","Entre 3 y 5 días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Entre 3 y 5 días","Todos los días","","","Entre 3 y 5 días","","Nunca ha habido fórmulas lácteas",360,30,"Entre 3 y 5 días","No","No",0,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787","2019-06-17T03:13:26.472Z","24 del 2019","24","2019","SUC000","Sucre","Tipo IV","MPPS, Gob. Estatal",250,195,35,"6","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","No operativa","No operativa","Entre 3 y 5 días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","Todos los días","Todos los días","No hubo","No hubo","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","No hubo","Entre 3 y 5 días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Entre 3 y 5 días","Todos los días","","","Entre 3 y 5 días","","Nunca ha habido fórmulas lácteas",360,60,"Todos los días","No","No",0,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
